SKU из Billing API (Sku.List), страницы объединены: id	serviceId	pricingUnit	price	name	description
  dn2lsktejmmm6sjyhmrl	dn2jfbheag6vvls7oplt	server_month	285.98 RUB	BareMetal. Server type  BA-i209-SS-1/10G-P1 with 1 month rental period	
  dn2lssgdrl9fflgnfuq8	dn28hpu626uudbq0j8mk	core_hour	1.6015 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Cascade Lake, 100% vCPU, CVoS for 1 year	
  dn2lt6fpghoykc4ioyo7	dn2jfbheag6vvls7oplt	server_month	0.0 RUB	BareMetal. Server type BA-a609-N-25G-Gx5080 with 3 month rental period	
  dn2ltpbugu8svm24auo7	dn2jfbheag6vvls7oplt	server_month	815.02 RUB	BareMetal. Server type BA-i407-S-10G with 6 month rental period	
  dn2ltwkccv3ay4lmml3h	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, YandexGPT Lite 5 model, output tokens, asynchronous mode	
  dn2lurbluf2g7qqum399	dn2b0fi02sdmf46ijdl5	core_hour	2.2409 RUB	Yandex StoreDoc. Intel Broadwell. Software accelerated network	
  dn2lxkxofuqbgqjx6s3t	dn2220hr46dtogekm57v	core_hour	0.0 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® Keeper hosts, Intel Cascade Lake, 5% vCPU	
  dn2lytu5kvgjh7473btu	dn2jfbheag6vvls7oplt	server_month	177.51 RUB	Intel Xeon Gold 6354 (18c/36t, 3.00 GHz)	
  dn2m1o9e8kre8hphp2q7	dn2jfbheag6vvls7oplt	server_month	588.19 RUB	BareMetal. Server type HA-i302-S-10G with 3 month rental period	
  dn2m2xmcxawisngq222b	dn2oxk4367kv6etfvj5x	sms	0.0 RUB	Monium. Sent SMS count	
  dn2m4gusa7m7t4hl6vo2	dn28okfvqh19eiue6l2m	gbyte_hour	0.1208 RUB	Preemptible VM computing resources, AMD EPYC™, RAM	
  dn2m4ptdefntpurrc1tg	dn2iqlgecrio4statr88	month	1489.36 RUB	Interconnect. Trunk connection via partner, 120 TB	
  dn2m5j6fabkyksh47wfi	dn2jfbheag6vvls7oplt	server_month	2402.3 RUB	BareMetal. Server type  BA-i507-NH-2X25G-P1 with 1 month rental period	
  dn2m5n2i16rl615v95gk	dn2kmsd7hrdeb1u7c4nb	10k_request	0.1581 RUB	Key Management Service. Cryptographic operations for RSA3072 or RSA4096 algorithms	
  dn2m6fzo2st2nayrogkk	dn2jfbheag6vvls7oplt	server_month	75.74 RUB	RAM 128 Gb DDR4 ECC REG	
  dn2m6gruyasudyi72unw	dn2jfbheag6vvls7oplt	server_month	2141.55 RUB	BareMetal. Server type  HA-a703-4N-2X25G  with 6 month rental period	
  dn2m776icdbu4zkuzo23	dn2jfbheag6vvls7oplt	server_month	915.16 RUB	BareMetal. Server type BA-i306-S-1/10G with 1 year rental period	
  dn2m77j7bvzms2zkv25i	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, Llama-3.1-70B-Instruct model, output tokens, batch mode	
  dn2m7d3nj7qtfhi14gjv	dn2220hr46dtogekm57v	core_hour	0.5864 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, Intel Broadwell, 20% vCPU	
  dn2m7t3m5si5fodfpsxc	dn2fat3ycizke72tqqwo	event	7.8792 RUB	CNS. Beeline, promotional SMS, up to 2 events per 1 recipient	
  dn2manmpat7cv2ge9kbm	dn28hpu626uudbq0j8mk	core_hour	1.1244 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Broadwell, 5% vCPU	
  dn2mapfsf7180ljm6lus	dn2l7rvq9j43kk6ips5i	core_hour	2.3607 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, AMD Zen 4, 100% vCPU	
  dn2mb7iibauphc8mh0nm	dn2oxk4367kv6etfvj5x	1m_points	0.0 RUB	Monium. Reading metric values via Prometheus Remote API	
  dn2mc1h4rtfji5lqocfj	dn2b0fi02sdmf46ijdl5	gbyte_hour	0.0049 RUB	Yandex StoreDoc. Storage on network HDD disks	
  dn2mclmkr2bko7aslrnl	dn2o984h40l32p7t5nsv	1k_token	0.25 RUB	Text generation, Alice AI LLM model, input tokens, asynchronous mode	
  dn2mcqi74h70gor1pm4n	dn2jfbheag6vvls7oplt	server_month	216.34 RUB	BareMetal. Server type BA-i103-S-10G with 3 month rental period	
  dn2mctoyavr7fktkf7pr	dn2jfbheag6vvls7oplt	server_month	938.39 RUB	BareMetal. Server type BA-i305-S-1/10G with 1 day rental period	
  dn2mdhedbqekff7m2mll	dn22pas77ftg9h3f2djj	core_hour	0.3492 RUB	Preemptible VM computing resources, AMD Zen 4 (Compute Optimized), 50% vCPU	
  dn2mdisqxt7ovcghhqxf	dn2jfbheag6vvls7oplt	server_month	183.7 RUB	BareMetal. Server type BF261-i209 with 3 month rental period	
  dn2mephjcd1dnlik0s6q	dn2220hr46dtogekm57v	core_hour	1.4731 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Ice Lake, 100% vCPU, CVoS for 1 year	
  dn2mfa1c935rjc6t4eek	dn28hpu626uudbq0j8mk	core_hour	1.8446 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Ice Lake, 100% vCPU	
  dn2mfb2d5jtk2wwifr6k	dn2mse6mu1meu7orkmre	core_hour	1.4093 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, AMD Zen 4, 100% vCPU, CVoS for 1 year	
  dn2mg1hl72ifqaj7hnc1	dn2jfbheag6vvls7oplt	server_month	165.05 RUB	BareMetal. Server type BA-i201-H with 1 year rental period	
  dn2mg7ckvzycmgzr81zp	dn2m1lagd9bf5oopu2r0	month	30.5 RUB	Technical support. Business service plan, fixed consumption	
  dn2mgiub24223fh5mvgv	dn28okfvqh19eiue6l2m	gbyte_hour	0.2847 RUB	Preemptible VM computing resources, Gen2, RAM	
  dn2mgkgws5vkgcmx66i7	dn2jfbheag6vvls7oplt	server_month	1229.74 RUB	BareMetal. Server type BA-i215-SS-10G with 1 month rental period	
  dn2mgwbloahpazpxqw6p	dn2jfbheag6vvls7oplt	server_month	12.48 RUB	2 Tb HDD SATA Enterprise	
  dn2mh5yvnvtutyk3kcvf	dn2jfbheag6vvls7oplt	server_month	58.56 RUB	3.2 Tb SSD NVMe Enterprise	
  dn2mhzsdg7gtb4d4fckw	dn2jfbheag6vvls7oplt	server_month	127.08 RUB	BareMetal. Server type LA-i108-S-1/10G with 3 month rental period	
  dn2milq3cs7eibqagm64	dn2qu7ck7veplf4kmbuh	gbyte_hour	0.0 RUB	Ephemeral disk for request to provisioned containers	
  dn2milwf2eoxiskqwh3d	dn2jfbheag6vvls7oplt	server_month	158.0 RUB	BareMetal. Server type LA-i110-S-1/10G with 6 month rental period	
  dn2mipar2rv7ftl47dcs	dn2jfbheag6vvls7oplt	server_month	191.84 RUB	BareMetal. Server type BA-i203-S-10G with 1 year rental period	
  dn2miua8lpjkp5p9r627	dn2iqlgecrio4statr88	month	4305.07 RUB	Interconnect. Direct trunk connection, 6 180 TB	
  dn2mj2rnkhctk4lzcz4c	dn2jfbheag6vvls7oplt	server_month	127.08 RUB	BareMetal. Server type LA-i108-S-1/10G with 6 month rental period	
  dn2mkbp42irduj73psdf	dn2hj22hpe85kloqo6ag	profile_month	0.0 RUB	Smart Web Security. ARL profiles count	
  dn2mlrae614s6vakq618	dn2hj22hpe85kloqo6ag	profile_month	0.0 RUB	Smart Web Security. WAF profiles count	
  dn2mnfvvo7okilsmaw3v	dn2jfbheag6vvls7oplt	server_month	1192.8 RUB	BareMetal. Server type  BA-a401-2N2H-25G  with 3 month rental period	
  dn2mp65tcdj8et9ti3gk	dn2yds6scistjlmes0fe	hour	0.2196 RUB	Yandex Data Streams. Provided shard throughput limit up to 512 KB/s, extended storage time	
  dn2mpw7fjopn3wgbotkb	dn2jfbheag6vvls7oplt	server_month	963.46 RUB	BareMetal. Server type BA-i211-8S-25G with 6 month rental period	
  dn2mq25rnvkhqml3c5nq	dn2hj22hpe85kloqo6ag	1m_request	0.0 RUB	Smart Web Security. Requests processed by security profile rules	
  dn2mqb0g06ogqnsinbt2	dn2hjd8fhbb14l7vkp2c	fip_hour	0.2635 RUB	Managed Service for OpenSearch. Public IP address	
  dn2mqbva5ddohssuguap	dn2yds6scistjlmes0fe	hour	0.2928 RUB	Yandex Data Streams. Provided shard throughput limit up to 512 KB/s, storage time 4 hours	
  dn2mqtcjrgtfotevrxk3	dn2jfbheag6vvls7oplt	server_month	1263.27 RUB	BareMetal. Server type  BA-a402-2N2H-25G  with 1 month rental period	
  dn2mrj2hhywqgezxhers	dn2jfbheag6vvls7oplt	server_month	401.0 RUB	BareMetal. Server type CC-i2011-2S-1G with 1 month rental period	
  dn2mrng7mplxybehwpa2	dn21smrl41t3kuid1qm5	1k_request	0.305 RUB	Daytime deferred text requests	
  dn2ms5j11g26d136reej	dn2li5qddoc5cad2n6br	10k_request	2.1301 RUB	Object Storage. Ice storage, GET operations	
  dn2msbrtv7xf6mobmlzt	dn2jfbheag6vvls7oplt	server_month	3714.86 RUB	BareMetal. Server type  BA-a702-6N-4H-2X25G  with 6 month rental period	
  dn2mufhzv3bylwk3lnxs	dn2mse6mu1meu7orkmre	gbyte_hour	0.4447 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Cascade Lake, RAM, CVoS for 6 months	
  dn2muudyflujxdk7e32n	dn28d4gpcfmv27l612lh	resource	5.9 RUB	Security Deck. CSPM, amount of resources	
  dn2mva3dyg7s4ejyyhix	dn2220hr46dtogekm57v	core_hour	1.6444 RUB	Managed Service for ClickHouse®. ClickHouse® Keeper, Intel Cascade Lake. 100% vCPU, committed usage for 1 year	
  dn2mvtdvofk4cpsfj37n	dn2jfbheag6vvls7oplt	server_month	124.03 RUB	BareMetal. Server type LA-i107-S-1/10G with 1 day rental period	
  dn2mvvhqdpp24tm36ks4	dn2220hr46dtogekm57v	gbyte_hour	0.0198 RUB	Managed Service for ClickHouse®. Storage on network SSD disks	
  dn2mwf54vxlyxix5o7px	dn2jfbheag6vvls7oplt	server_month	982.23 RUB	BareMetal. Server type BA-i309-S-1/10G with 1 month rental period	
  dn2mwmfu4bac7n7fmoft	dn2thrwhzxl2ygay7nvq	core_hour	1.3835 RUB	Managed Service for YTsaurus. Component computing resources, Exec Node (Intel Ice Lake with T4i), vCPU	
  dn2mwxpei7cqvcmvm4sg	dn2fat3ycizke72tqqwo	event	2.9585 RUB	CNS. MTS, authorization SMS	
  dn2mx27jy4d2vup4zzu2	dn2jfbheag6vvls7oplt	server_month	250.6 RUB	BareMetal. Server type  BA-i209-SS-1/10G-P1 with 1 year rental period	
  dn2mxvcaqxemyvapns22	dn2jfbheag6vvls7oplt	server_month	1062.74 RUB	BareMetal. Server type BA-i211-8S-2X25G with 6 month rental period	
  dn2mzghnshxknwf2kd6u	dn2oxk4367kv6etfvj5x	gbyte	4.4 RUB	Monium Traces - Writing data	
  dn2n09gb7ib8ldle5ce7	dn2hb3vlkb6qfih0pgv6	core_hour	1.4093 RUB	Managed Service for Valkey™. Host computing resources, Intel Ice Lake, 100% vCPU, CVoS for 6 months	
  dn2n2pqs5xxm2ehhxtwx	dn2jfbheag6vvls7oplt	server_month	162.41 RUB	BareMetal. Server type BF25-i204-S with 1 month rental period	
  dn2n2sjma3n090p2n8cl	dn22pas77ftg9h3f2djj	core_hour	0.2196 RUB	Preemptible VM computing resources, AMD Zen 4, 50% vCPU	
  dn2n34loyzguksarz42e	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.369 RUB	Managed Service for YTsaurus. Component computing resources, Proxy Node (Intel Ice Lake), RAM	
  dn2n5qctucuvrif2l6v2	dn2hmdmghr9j2odlvssi	core_hour	2.2409 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Broadwell, 100% vCPU	
  dn2n676hywonfptdfkir	dn2jfbheag6vvls7oplt	server_month	649.56 RUB	BareMetal. Server type BA-i303-S-1/10G with 6 month rental period	
  dn2n6f6hvsu4uvssegsx	dn27cwr4adplwdruh4ff	gbyte_hour	0.0 RUB	Cloud Video. Live video streaming storage	
  dn2n6ruinq40airlhses	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.8807 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, AMD Zen 4 HighFreq, RAM	
  dn2n6ry7zr6ytyqhx5o7	dn2jfbheag6vvls7oplt	server_month	3672.09 RUB	BareMetal. Server type  HA-a701-6N-4H-2X25G  with 3 month rental period	
  dn2n7wwo3bt5xdi5rzzt	dn2jfbheag6vvls7oplt	server_month	21.77 RUB	10 Tb HDD SATA Enterprise	
  dn2n9sgpalom0u4nsjat	dn2hj814q5t5pipfkqo4	1m_invocation	0.0 RUB	Cloud Functions. Function invocation	
  dn2na12ncekm4ak4r8b1	dn2iqlgecrio4statr88	month	292.57 RUB	Interconnect. Direct trunk connection, 90 TB	
  dn2na3cief147jjt20v7	dn2ydbtgqogjqcrlbehu	core_hour	1.6015 RUB	YDB. Host computing resources, Intel Cascade Lake, 100% vCPU, CVoS for 1 year	
  dn2nallja21ktps5jd73	dn2jfbheag6vvls7oplt	server_month	209.9 RUB	BareMetal. Server type BA-i203-S-10G with 6 month rental period	
  dn2nb32e6rq46cl5kk57	dn2jfbheag6vvls7oplt	server_month	192.0 RUB	BareMetal. Server type CC-i2009-2S-10G with 3 month rental period	
  dn2nccae8nra81iqphdn	dn28okfvqh19eiue6l2m	gbyte_hour	0.4084 RUB	Regular VM computing resources, Intel Broadwell with NVIDIA V100, RAM	
  dn2ncukg3h4dado2mkgr	dn2mse6mu1meu7orkmre	core_hour	1.4922 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Ice Lake, 100% vCPU, CVoS for 6 months	
  dn2neb7iyhdiopskp4jn	dn2jfbheag6vvls7oplt	server_month	1022.82 RUB	BareMetal. Server type BA-i306-S-1/10G with 3 month rental period	
  dn2nf9qjg6v62kmj2sp7	dn2220hr46dtogekm57v	gbyte_hour	0.4453 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Cascade Lake, RAM, CVoS for 1 year	
  dn2nhhb7jic2747airrn	dn2mse6mu1meu7orkmre	core_hour	1.1968 RUB	Managed Service for Apache Kafka®. Computing resources of ZooKeeper hosts, Intel Ice Lake,  100% vCPU	
  dn2nhjlpvll7kron0lv0	dn28hpu626uudbq0j8mk	gbyte_hour	0.5051 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Ice Lake, RAM	
  dn2nirhhjprege474e2o	dn2220hr46dtogekm57v	core_hour	3.6696 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, AMD Zen 4 HighFreq, 100% vCPU	
  dn2njr2hvobgypizlurn	dn2jfbheag6vvls7oplt	server_month	978.59 RUB	BareMetal. Server type BA-i212-10S-10G with 6 month rental period	
  dn2njr4vnpuiqmalpdko	dn2jfbheag6vvls7oplt	server_month	280.09 RUB	BareMetal. Server type  BA-i209-SS-1/10G-P1 with 3 month rental period	
  dn2nkl27r5za5pp6533i	dn2fat3ycizke72tqqwo	event	3.3753 RUB	CNS. MegaFon, authorization SMS	
  dn2nkrdoxtldsqcw6sxy	dn2jfbheag6vvls7oplt	server_month	1562.75 RUB	BareMetal. Server type HA-i502-N-25G-GxL4 with 3 month rental period	
  dn2nmc35i5k50l8gjeao	dn2hb3vlkb6qfih0pgv6	gbyte_hour	0.3733 RUB	Managed Service for Valkey™. Host computing resources, Intel Ice Lake, RAM, CVoS for 6 months	
  dn2noap7bzfdwvteurh2	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, Qwen3-1.7B model, output tokens, batch mode	
  dn2non93sh0grnlrjb7m	dn28hpu626uudbq0j8mk	fip_hour	0.2635 RUB	Managed Service for MySQL®. Public IP address	
  dn2nqa0nqffbhihsq2n5	dn21qssbrdtcaus362kp	fip_hour	0.3404 RUB	Reserving an inactive public static IP address	
  dn2nqpla60m77p6rshuu	dn2jfbheag6vvls7oplt	server_month	175.78 RUB	BareMetal. Server type BA-i100-H with 3 month rental period	
  dn2nr2piqg7eiaa7gkva	dn2ydbtgqogjqcrlbehu	core_hour	1.7453 RUB	YDB. Host computing resources, Intel Cascade Lake, 100% vCPU, CVoS for 6 months	
  dn2nr2ysjlfiod5sk7wo	dn2jfbheag6vvls7oplt	server_month	384.6 RUB	AMD EPYC 9374F (32c/64t, 3.85 GHz) [Genoa]	
  dn2nr78ch39birtq8cud	dn2hmdmghr9j2odlvssi	gbyte_hour	0.0198 RUB	Managed Service for PostgreSQL. Storage on local SSD disks	
  dn2nt3ep2jox4flqmiu3	dn2jfbheag6vvls7oplt	server_month	22.48 RUB	8 Tb HDD SATA Enterprise	
  dn2nthvngnl7c6fckgq7	dn2jfbheag6vvls7oplt	server_month	155.03 RUB	7.6 Tb SSD NVMe Enterprise	
  dn2ntl3c24tmuhho6ktk	dn2jfbheag6vvls7oplt	server_month	663.53 RUB	BareMetal. Server type BA-i303-S-1/10G with 3 month rental period	
  dn2nuapplnd39gm5d3kc	dn2mse6mu1meu7orkmre	gbyte_hour	0.4941 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Cascade Lake, RAM	
  dn2numccjmeeou2xg3qn	dn2jfbheag6vvls7oplt	server_month	224.84 RUB	RAM 384 Gb DDR4 ECC REG	
  dn2nvc6lgqhajks6legb	dn2yds6scistjlmes0fe	1m_request_unit	0.0 RUB	Yandex Data Streams. Data operations	
  dn2nvd3hgfjsn6bciou5	dn2mse6mu1meu7orkmre	core_hour	2.3219 RUB	Managed Service for Apache Kafka®. Computing resources of ZooKeeper hosts, AMD Zen 4 HighFreq, 100% vCPU	
  dn2nvfto3hpi6llbe3rt	dn2qu7ck7veplf4kmbuh	gbyte_hour	0.0 RUB	Serverless Containers. RAM usage time when processing requests	
  dn2nvpciq9kn4na26mqn	dn2li5qddoc5cad2n6br	1k_request	2.5913 RUB	Object Storage. Ice storage, TRANSITION operations	
  dn2nxqkn3jbcpgraihji	dn2jfbheag6vvls7oplt	server_month	90.77 RUB	Network 2P x 25G (MC-LAG)	
  dn2nyuag5fyuigtiwbjr	dn27aisfrgy53mtfs4a7	month	2389.16 RUB	GOST Gateway. Subscription to a HW2000 Q5 gateway model	
  dn2nzcswxno72krkmbgm	dn2jfbheag6vvls7oplt	server_month	132.73 RUB	Intel Xeon Gold 6338 (32c/64t, 2GHz)	
  dn2o2p66rcphbxacvptr	dn2rbtyqhowkmimgqc5u	user_month	2.74 RUB	Limit on Identity Hub users using SSO for external applications (3001-5000)	
  dn2o36k4n5djtijdvouh	dn2220hr46dtogekm57v	core_hour	1.6053 RUB	Managed Service for ClickHouse®. ClickHouse® Keeper, Intel Ice Lake. 100% vCPU, committed usage for 6 months	
  dn2o37ubk4t3iaow63jt	dn2jfbheag6vvls7oplt	server_month	2016.96 RUB	BareMetal. Server type  BA-a704-4N-2X25G  with 1 year rental period	
  dn2o44q6bs7ei1qn9n4h	dn2li5qddoc5cad2n6br	1k_request	2.5913 RUB	Object Storage. Ice storage, PATCH operations	
  dn2o4dsezehn5fkzdqc6	dn2fat3ycizke72tqqwo	event	2.5518 RUB	CNS. T2, authorization SMS	
  dn2o4ijgq6isyoqqqajt	dn2hb3vlkb6qfih0pgv6	core_hour	1.4093 RUB	Managed Service for Valkey™. Host computing resources, AMD Zen 4, 100% vCPU, CVoS for 6 months	
  dn2o4kgngionblzgk3vo	dn2jfbheag6vvls7oplt	server_month	4695.13 RUB	BareMetal. Server type  BA-i523-NH-2X25G-P1 with 1 month rental period	
  dn2o5qnxdn7jxgcatyif	dn2jfbheag6vvls7oplt	server_month	127.08 RUB	BareMetal. Server type LA-i108-S-1/10G with 1 year rental period	
  dn2o8g9ulvavsinvqhfi	dn2kcocimf3n6a09pl2o	image	0.1322 RUB	License plate recognition	
  dn2o9fiqemifmch1dq7c	dn28okfvqh19eiue6l2m	core_hour	0.915 RUB	Preemptible VM computing resources, Gen2, 100% vCPU	
  dn2oacigdm7h1aq7hg5n	dn2jfbheag6vvls7oplt	server_month	832.54 RUB	BareMetal. Server type BA-i407-S-10G with 3 month rental period	
  dn2obi2lujxh5vyjkedg	dn2jfbheag6vvls7oplt	server_month	18.3 RUB	6 Tb HDD SATA Enterprise	
  dn2oc3mf881ed1uthtqs	dn28hpu626uudbq0j8mk	gbyte_hour	0.5051 RUB	Managed Service for MySQL®. Computing resources of standard hosts, AMD Zen 4, RAM	
  dn2oc64f5hajl7986osj	dn28hpu6268356q0j8mk	core_hour	0.022 RUB	Yandex Data Processing. Host computing resources, Intel Cascade Lake, 20% vCPU	
  dn2oei35pbgfnjh2zcqf	dn2jfbheag6vvls7oplt	server_month	305.32 RUB	15 Tb HDD SATA Enterprise	
  dn2oelfvs3fkgg76xlfl	dn2220hr46dtogekm57v	gbyte_hour	0.5161 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® Keeper hosts, Intel Ice Lake, RAM	
  dn2oh3librm7x763qqgk	dn2jfbheag6vvls7oplt	server_month	204.22 RUB	BareMetal. Server type LA-i105-SH with 6 month rental period	
  dn2oig90re7t0kqcau4n	dn28hpu6268356q0j8mk	core_hour	0.0659 RUB	Yandex Data Processing. Host computing resources, Intel Ice Lake, 50% vCPU	
  dn2olfc9i989aj43sdh9	dn2hb3vlkb6qfih0pgv6	core_hour	0.9992 RUB	Managed Service for Valkey™. Host computing resources, Intel Ice Lake, 50% vCPU	
  dn2oma528jt89898mj2d	dn2hj22hpe85kloqo6ag	rule_month	0.0 RUB	Smart Web Security. ARL rules count	
  dn2on5bj7r5ll50f4itf	dn2jfbheag6vvls7oplt	server_month	201.39 RUB	BareMetal. Server type BA-i204-SH with 6 month rental period	
  dn2on7cf5yl2eksf63kz	dn2jfbheag6vvls7oplt	server_month	3994.48 RUB	BareMetal. Server type  BA-a702-6N-4H-2X25G  with 1 day rental period	
  dn2onr36xgn5jpeau7nr	dn2jfbheag6vvls7oplt	server_month	1887.34 RUB	BareMetal. Server type  HA-i502-N-25G-GxL4-P1 with 1 year rental period	
  dn2oobqd83ld4uucdr5g	dn2mse6mu1meu7orkmre	core_hour	0.8564 RUB	Managed Service for Apache Kafka®. Computing resources of ZooKeeper hosts, Intel Cascade Lake, 50% vCPU	
  dn2op6gc722a7ht2dwm6	dn2jfbheag6vvls7oplt	server_month	698.45 RUB	BareMetal. Server type BA-i303-S-1/10G with 1 day rental period	
  dn2op6mwlwr7tddx2ehz	dn2jfbheag6vvls7oplt	server_month	74.42 RUB	24 Tb HDD SATA Enterprise	
  dn2oqylboxdqz7hzv5ke	dn2rse5n40m8h0bu8jqa	instance_month	38.43 RUB	Cloud CDN. Origin shielding	
  dn2orcalniuines27wbj	dn2jfbheag6vvls7oplt	server_month	2986.6 RUB	BareMetal. Server type CC-a4009-8N-2x25G with 3 month rental period	
  dn2orfqticd0vr5694nk	dn22pas77ftg9h3f2djj	core_hour	0.98 RUB	Regular VM computing resources, Intel Ice Lake, 100% vCPU, CVoS for 1 year	
  dn2oroscvvtb6sqtt83i	dn28okfvqh19eiue6l2m	gpu_hour	2.6129 RUB	Regular VM computing resources, Intel Broadwell with Nvidia Tesla v100, 1 NVIDIA V100 GPU	
  dn2orsv7lvzgtlixnsg4	dn2jfbheag6vvls7oplt	server_month	1077.61 RUB	BareMetal. Server type BA-i215-SS-10G with 1 year rental period	
  dn2oupl68uvjog57htmo	dn2hj92de1icl8k3m3bg	message	0.0 RUB	Number of messages transfered with Basic Ingest	
  dn2ouvd21k0ibt7asnui	dn2jfbheag6vvls7oplt	server_month	876.36 RUB	BareMetal. Server type BA-i407-S-10G with 1 day rental period	
  dn2ov5bk2guuvmf8240t	dn2qu7ck7veplf4kmbuh	gbyte_hour	1.4494 RUB	Serverless Containers. RAM usage time when processing queries in provisioned instance	
  dn2ovjnf1emnt4cuc808	dn2hb3vlkb6qfih0pgv6	core_hour	1.5679 RUB	Managed Service for Valkey™. Host computing resources, Intel Cascade Lake, 100% vCPU, CVoS for 6 months	
  dn2ovou33oprr4piafmv	dn2220hr46dtogekm57v	gbyte_hour	0.4453 RUB	Managed Service for ClickHouse®. ClickHouse® Keeper, Intel Cascade Lake. RAM, committed usage for 1 year	
  dn2ox2twznxfmsjmvcrz	dn2rnt6lkfbauucwnfby	gbyte_hour	0.6149 RUB	MetaData Hub. Computing resources of Apache Hive™ Metastore cluster, RAM	
  dn2oxtu4gl2tm6s66mxc	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, Llama-3.3-70B-Instruct model, input tokens, batch mode	
  dn2oxyrcqxomzqlol7k5	dn2jfbheag6vvls7oplt	server_month	1001.29 RUB	BareMetal. Server type BA-i306-S-1/10G with 6 month rental period	
  dn2p02f9vccsvqnnso5p	dn2iqlgecrio4statr88	month	1194.3 RUB	Interconnect. Direct trunk connection, 930 TB	
  dn2p0rvg8lkbmhcvtb7q	dn28hpu6268356q0j8mk	core_hour	0.0209 RUB	Yandex Data Processing. Host computing resources, Intel Broadwell, 20% vCPU	
  dn2p24jgv2e06fqoc480	dn22pas77ftg9h3f2djj	core_hour	0.3184 RUB	Preemptible VM computing resources, AMD Zen 4, 100% vCPU	
  dn2p250tre1qr771s9d4	dn2jfbheag6vvls7oplt	server_month	184.06 RUB	BareMetal. Server type BA-i204-SH with 1 year rental period	
  dn2p5vd4ccc8i53ia6bi	dn2hb3vlkb6qfih0pgv6	core_hour	2.6572 RUB	Managed Service for Valkey™. Host computing resources, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn2p79o9d7r4tdm1s1jr	dn2hjd8fhbb14l7vkp2c	core_hour	2.9536 RUB	Managed Service for OpenSearch. Host computing resources, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn2p7j4g65rioh676pec	dn2jfbheag6vvls7oplt	server_month	1076.75 RUB	BareMetal. Server type BA-i216-SS-1/10G with 1 year rental period	
  dn2p7pofnj0beukb0erb	dn2jfbheag6vvls7oplt	server_month	220.9 RUB	Baremetal. Server type BA-i103-S-10G with 1 month rental period	
  dn2p7zaa2si3kzzt2pdj	dn2jfbheag6vvls7oplt	server_month	4598.33 RUB	BareMetal. Server type  BA-i523-NH-2X25G-P1 with 3 month rental period	
  dn2p8k00ocv082787g47	dn2iqlgecrio4statr88	physical_port_month	25.54 RUB	Interconnect. 10GBASE-ER physical port	
  dn2pa25aki9ot51roaj0	dn2jfbheag6vvls7oplt	server_month	291.9 RUB	Baremetal. Server type BA-i105-SH with 1 month rental period	
  dn2packhdp7hj7w6de4u	dn2jfbheag6vvls7oplt	server_month	906.49 RUB	RAM 1536 Gb DDR4 ECC REG	
  dn2paxokerjxij7k755h	dn2jfbheag6vvls7oplt	server_month	299.4 RUB	RAM 512 Gb DDR4 ECC REG	
  dn2pd5bcvncvjbojais2	dn2jfbheag6vvls7oplt	server_month	717.14 RUB	RAM 1152 Gb DDR5 ECC REG	
  dn2pd8sf1la7pic1m60o	dn22pas77ftg9h3f2djj	gbyte_hour	0.2767 RUB	Regular VM computing resources, Intel Ice Lake, RAM, CVoS for 6 months	
  dn2pdedm5fon78kbl0fh	dn22pas77ftg9h3f2djj	core_hour	0.1537 RUB	Preemptible VM computing resources, Intel Ice Lake, 20% vCPU	
  dn2pdhqfn2c232kntfri	dn2ymqni7eesvh97h5ro	1m_request	0.0 RUB	Standard queues requests	
